league,game_id,date,time,home_id,home_name,away_id,away_name,venue_name,city,state,full_address,lat,lon
mlb,mlb_152892,2024-03-03,20:05,218,Los Angeles Dodgers,210,Colorado Rockies,Dodger Stadium,Los Angeles,California,"1000 Vin Scully Avenue, Los Angeles, CA 90012",34.072355,-118.248102
mlb,mlb_152893,2024-03-03,20:05,206,Chicago Cubs,209,Cleveland Guardians,Wrigley Field,Chicago,Illinois,"1060 West Addison, Chicago, IL 60613-4397",41.9475677,-87.6565232
mlb,mlb_152894,2024-03-03,20:10,217,Los Angeles Angels,207,Chicago White Sox,Angel Stadium,Los Angeles,California,"2000 Gene Autry Way, Anaheim, CA 92806",33.802813,-117.880055
mlb,mlb_152895,2024-03-03,20:10,230,San Diego Padres,232,Seattle Mariners,Petco Park,San Diego,California,"100 Park Boulevard, San Diego, CA 92101",32.70718815,-117.15687730689476
mlb,mlb_152896,2024-03-03,20:05,209,Cleveland Guardians,231,San Francisco Giants,Progressive Field,Cleveland,Ohio,"2401 Ontario Street, Cleveland, OH 44115",41.49492509177053,-81.68722032278393
mlb,mlb_152897,2024-03-03,18:05,228,Pittsburgh Pirates,204,Baltimore Orioles,PNC Park,Pittsburgh,Pennsylvania,"115 Federal Street, Pittsburgh, PA 15212",40.447916969673216,-80.0042564455515
mlb,mlb_152898,2024-03-03,18:05,205,Boston Red Sox,236,Toronto Blue Jays,Fenway Park,Boston,Massachusetts,"4 Jersey Street, Boston, MA 02215",42.345539,-71.098227
mlb,mlb_152899,2024-03-03,18:05,203,Atlanta Braves,227,Philadelphia Phillies,Truist Park,Cumberland,Georgia,"755 Battery Avenue, Atlanta, GA 30339",33.89070855,-84.46853422885837
mlb,mlb_152900,2024-03-03,20:10,202,Arizona Diamondbacks,220,Milwaukee Brewers,Chase Field,Phoenix,Arizona,"401 East Jefferson Street, Phoenix, AZ 85004",33.446269,-112.068551
mlb,mlb_152901,2024-03-04,18:05,222,Minnesota Twins,203,Atlanta Braves,Target Field,Minneapolis,Minnesota,"1 Twins Way, Minneapolis, MN 55403",44.98168445,-93.27786434576453
mlb,mlb_152902,2024-03-04,18:05,237,Washington Nationals,233,St.Louis Cardinals,Nationals Park,Washington,D.C.,"1500 South Capitol Street, SE, Washington, DC 20003-1507",38.872367,-77.008529
mlb,mlb_152903,2024-03-04,18:07,236,Toronto Blue Jays,227,Philadelphia Phillies,Rogers Centre,Toronto,Ontario,"1 Blue Jays Way, Suite 3200, Toronto, Ontario, Canada M5V1J1",43.6424344,-79.389677
mlb,mlb_152904,2024-03-04,20:05,207,Chicago White Sox,202,Arizona Diamondbacks,Guaranteed Rate Field,Chicago,Illinois,"333 West 35th Street, Chicago, IL 60616",41.829729,-87.6351467
mlb,mlb_152905,2024-03-04,20:05,235,Texas Rangers,217,Los Angeles Angels,Globe Life Field,Arlington,Texas,"734 Stadium Drive, Arlington, TX 76011",32.74578136732075,-97.08250044736877
mlb,mlb_152906,2024-03-04,20:10,230,San Diego Padres,206,Chicago Cubs,Petco Park,San Diego,California,"100 Park Boulevard, San Diego, CA 92101",32.70718815,-117.15687730689476
mlb,mlb_152907,2024-03-04,18:05,234,Tampa Bay Rays,228,Pittsburgh Pirates,Tropicana Field,St. Petersburg,Florida,"One Tropicana Drive, St. Petersburg, FL 33705",27.768555,-82.651159
mlb,mlb_152908,2024-03-04,23:40,219,Miami Marlins,225,New York Yankees,Marlins Park,Miami,Florida,"501 Marlins Way, Miami, FL 33125",25.777923,-80.220844
mlb,mlb_152909,2024-03-04,20:10,210,Colorado Rockies,231,San Francisco Giants,Coors Field,Denver,Colorado,"2001 Blake Street, Denver, CO 80205-2000",39.7562199,-104.9930702
mlb,mlb_152910,2024-03-04,18:05,212,Detroit Tigers,205,Boston Red Sox,Comerica Park,Detroit,Michigan,"2100 Woodward Avenue, Detroit, MI 48201",42.337813,-83.051314
mlb,mlb_152911,2024-03-04,20:05,208,Cincinnati Reds,226,Oakland Athletics,Great American Ball Park,Cincinnati,Ohio,"100 Main Street, Cincinnati, OH 45202-4109",39.097481,-84.50657
mlb,mlb_152912,2024-03-04,18:05,204,Baltimore Orioles,222,Minnesota Twins,Oriole Park at Camden Yards,Baltimore,Maryland,"333 West Camden Street, Baltimore, MD 21201",39.285186333333336,-76.62013566666667
mlb,mlb_152913,2024-03-05,18:05,227,Philadelphia Phillies,204,Baltimore Orioles,Citizens Bank Park,Philadelphia,Pennsylvania,"One Citizens Bank Way, Philadelphia, PA 19148",39.949285,-75.145067
mlb,mlb_152914,2024-03-05,18:05,233,St.Louis Cardinals,222,Minnesota Twins,Busch Stadium,St. Louis,Missouri,"700 Clark Street, St. Louis, MO 63102",38.793256,-90.323805
mlb,mlb_152915,2024-03-05,18:10,224,New York Mets,225,New York Yankees,Citi Field,Queens,New York,"41 Seaver Way, Flushing, NY 11368",40.757277849999994,-73.84587884942417
mlb,mlb_152916,2024-03-05,20:05,231,San Francisco Giants,220,Milwaukee Brewers,Oracle Park,San Francisco,California,"24 Willie Mays Plaza, San Francisco, CA 94107",37.7786119,-122.39026745425639
mlb,mlb_152917,2024-03-05,20:10,202,Arizona Diamondbacks,230,San Diego Padres,Chase Field,Phoenix,Arizona,"401 East Jefferson Street, Phoenix, AZ 85004",33.446269,-112.068551
mlb,mlb_152918,2024-03-05,18:05,203,Atlanta Braves,212,Detroit Tigers,Truist Park,Cumberland,Georgia,"755 Battery Avenue, Atlanta, GA 30339",33.89070855,-84.46853422885837
mlb,mlb_152919,2024-03-05,18:05,205,Boston Red Sox,234,Tampa Bay Rays,Fenway Park,Boston,Massachusetts,"4 Jersey Street, Boston, MA 02215",42.345539,-71.098227
mlb,mlb_152920,2024-03-05,20:05,209,Cleveland Guardians,232,Seattle Mariners,Progressive Field,Cleveland,Ohio,"2401 Ontario Street, Cleveland, OH 44115",41.49492509177053,-81.68722032278393
mlb,mlb_152921,2024-03-05,18:05,215,Houston Astros,219,Miami Marlins,Minute Maid Park,Houston,Texas,"501 Crawford Street, Houston, TX 77002",29.757481,-95.356748
mlb,mlb_152922,2024-03-05,18:05,228,Pittsburgh Pirates,236,Toronto Blue Jays,PNC Park,Pittsburgh,Pennsylvania,"115 Federal Street, Pittsburgh, PA 15212",40.447916969673216,-80.0042564455515
mlb,mlb_152923,2024-03-05,20:10,232,Seattle Mariners,235,Texas Rangers,T-Mobile Park,Seattle,Washington,"P.O. Box 4100, Seattle, WA 98104",47.601652359,-122.329164353
mlb,mlb_152924,2024-03-06,01:05,218,Los Angeles Dodgers,217,Los Angeles Angels,Dodger Stadium,Los Angeles,California,"1000 Vin Scully Avenue, Los Angeles, CA 90012",34.072355,-118.248102
mlb,mlb_152925,2024-03-06,01:05,216,Kansas City Royals,206,Chicago Cubs,Kauffman Stadium,Kansas City,Missouri,"One Royal Way, Kansas City, MO 64129",39.048045,-94.478716
mlb,mlb_152926,2024-03-06,18:05,225,New York Yankees,234,Tampa Bay Rays,Yankee Stadium,Bronx,New York,"One East 161st Street, Bronx, NY 10451",40.8255501,-73.9183561
mlb,mlb_152927,2024-03-06,18:05,222,Minnesota Twins,205,Boston Red Sox,Target Field,Minneapolis,Minnesota,"1 Twins Way, Minneapolis, MN 55403",44.98168445,-93.27786434576453
mlb,mlb_152928,2024-03-06,20:05,207,Chicago White Sox,218,Los Angeles Dodgers,Guaranteed Rate Field,Chicago,Illinois,"333 West 35th Street, Chicago, IL 60616",41.829729,-87.6351467
mlb,mlb_152929,2024-03-06,20:05,216,Kansas City Royals,232,Seattle Mariners,Kauffman Stadium,Kansas City,Missouri,"One Royal Way, Kansas City, MO 64129",39.048045,-94.478716
mlb,mlb_152930,2024-03-06,20:05,206,Chicago Cubs,217,Los Angeles Angels,Wrigley Field,Chicago,Illinois,"1060 West Addison, Chicago, IL 60613-4397",41.9475677,-87.6565232
mlb,mlb_152931,2024-03-06,20:10,217,Los Angeles Angels,226,Oakland Athletics,Angel Stadium,Los Angeles,California,"2000 Gene Autry Way, Anaheim, CA 92806",33.802813,-117.880055
mlb,mlb_152932,2024-03-06,20:10,230,San Diego Padres,208,Cincinnati Reds,Petco Park,San Diego,California,"100 Park Boulevard, San Diego, CA 92101",32.70718815,-117.15687730689476
mlb,mlb_152933,2024-03-06,18:05,215,Houston Astros,224,New York Mets,Minute Maid Park,Houston,Texas,"501 Crawford Street, Houston, TX 77002",29.757481,-95.356748
mlb,mlb_152934,2024-03-06,23:05,204,Baltimore Orioles,228,Pittsburgh Pirates,Oriole Park at Camden Yards,Baltimore,Maryland,"333 West Camden Street, Baltimore, MD 21201",39.285186333333336,-76.62013566666667
mlb,mlb_152935,2024-03-06,20:05,208,Cincinnati Reds,220,Milwaukee Brewers,Great American Ball Park,Cincinnati,Ohio,"100 Main Street, Cincinnati, OH 45202-4109",39.097481,-84.50657
mlb,mlb_152936,2024-03-06,20:10,210,Colorado Rockies,235,Texas Rangers,Coors Field,Denver,Colorado,"2001 Blake Street, Denver, CO 80205-2000",39.7562199,-104.9930702
mlb,mlb_152937,2024-03-06,18:10,219,Miami Marlins,237,Washington Nationals,Marlins Park,Miami,Florida,"501 Marlins Way, Miami, FL 33125",25.777923,-80.220844
mlb,mlb_152938,2024-03-06,20:10,220,Milwaukee Brewers,209,Cleveland Guardians,Miller Park,Milwaukee,Wisconsin,"One Brewers Way, Milwaukee, WI 53214",43.029461,-87.972042
mlb,mlb_152939,2024-03-07,18:05,233,St.Louis Cardinals,215,Houston Astros,Busch Stadium,St. Louis,Missouri,"700 Clark Street, St. Louis, MO 63102",38.793256,-90.323805
mlb,mlb_152940,2024-03-07,20:05,207,Chicago White Sox,220,Milwaukee Brewers,Guaranteed Rate Field,Chicago,Illinois,"333 West 35th Street, Chicago, IL 60616",41.829729,-87.6351467
mlb,mlb_152941,2024-03-07,20:05,226,Oakland Athletics,209,Cleveland Guardians,RingCentral Coliseum,Oakland,California,"7000 Coliseum Way, Oakland, CA 94621",37.751698,-122.198287
mlb,mlb_152942,2024-03-07,20:05,235,Texas Rangers,202,Arizona Diamondbacks,Globe Life Field,Arlington,Texas,"734 Stadium Drive, Arlington, TX 76011",32.74578136732075,-97.08250044736877
mlb,mlb_152943,2024-03-07,23:05,212,Detroit Tigers,236,Toronto Blue Jays,Comerica Park,Detroit,Michigan,"2100 Woodward Avenue, Detroit, MI 48201",42.337813,-83.051314
mlb,mlb_152944,2024-03-07,20:10,232,Seattle Mariners,217,Los Angeles Angels,T-Mobile Park,Seattle,Washington,"P.O. Box 4100, Seattle, WA 98104",47.601652359,-122.329164353
mlb,mlb_152945,2024-03-07,18:05,234,Tampa Bay Rays,227,Philadelphia Phillies,Tropicana Field,St. Petersburg,Florida,"One Tropicana Drive, St. Petersburg, FL 33705",27.768555,-82.651159
mlb,mlb_152946,2024-03-07,20:10,210,Colorado Rockies,216,Kansas City Royals,Coors Field,Denver,Colorado,"2001 Blake Street, Denver, CO 80205-2000",39.7562199,-104.9930702
mlb,mlb_152947,2024-03-08,01:05,208,Cincinnati Reds,206,Chicago Cubs,Great American Ball Park,Cincinnati,Ohio,"100 Main Street, Cincinnati, OH 45202-4109",39.097481,-84.50657
mlb,mlb_152948,2024-03-07,18:05,205,Boston Red Sox,203,Atlanta Braves,Fenway Park,Boston,Massachusetts,"4 Jersey Street, Boston, MA 02215",42.345539,-71.098227
mlb,mlb_152949,2024-03-07,23:10,224,New York Mets,237,Washington Nationals,Citi Field,Queens,New York,"41 Seaver Way, Flushing, NY 11368",40.757277849999994,-73.84587884942417
mlb,mlb_152950,2024-03-07,23:35,225,New York Yankees,212,Detroit Tigers,Yankee Stadium,Bronx,New York,"One East 161st Street, Bronx, NY 10451",40.8255501,-73.9183561
mlb,mlb_152951,2024-03-08,02:05,231,San Francisco Giants,218,Los Angeles Dodgers,Oracle Park,San Francisco,California,"24 Willie Mays Plaza, San Francisco, CA 94107",37.7786119,-122.39026745425639
mlb,mlb_152952,2024-03-08,18:05,227,Philadelphia Phillies,215,Houston Astros,Citizens Bank Park,Philadelphia,Pennsylvania,"One Citizens Bank Way, Philadelphia, PA 19148",39.949285,-75.145067
mlb,mlb_152953,2024-03-08,18:07,236,Toronto Blue Jays,225,New York Yankees,Rogers Centre,Toronto,Ontario,"1 Blue Jays Way, Suite 3200, Toronto, Ontario, Canada M5V1J1",43.6424344,-79.389677
mlb,mlb_152954,2024-03-08,20:05,206,Chicago Cubs,232,Seattle Mariners,Wrigley Field,Chicago,Illinois,"1060 West Addison, Chicago, IL 60613-4397",41.9475677,-87.6565232
mlb,mlb_152955,2024-03-08,20:05,235,Texas Rangers,216,Kansas City Royals,Globe Life Field,Arlington,Texas,"734 Stadium Drive, Arlington, TX 76011",32.74578136732075,-97.08250044736877
mlb,mlb_152956,2024-03-08,20:10,217,Los Angeles Angels,210,Colorado Rockies,Angel Stadium,Los Angeles,California,"2000 Gene Autry Way, Anaheim, CA 92806",33.802813,-117.880055
mlb,mlb_152957,2024-03-08,20:10,202,Arizona Diamondbacks,206,Chicago Cubs,Chase Field,Phoenix,Arizona,"401 East Jefferson Street, Phoenix, AZ 85004",33.446269,-112.068551
mlb,mlb_152958,2024-03-08,18:05,203,Atlanta Braves,228,Pittsburgh Pirates,Truist Park,Cumberland,Georgia,"755 Battery Avenue, Atlanta, GA 30339",33.89070855,-84.46853422885837
mlb,mlb_152959,2024-03-08,23:05,204,Baltimore Orioles,212,Detroit Tigers,Oriole Park at Camden Yards,Baltimore,Maryland,"333 West Camden Street, Baltimore, MD 21201",39.285186333333336,-76.62013566666667
mlb,mlb_152960,2024-03-08,20:05,209,Cleveland Guardians,207,Chicago White Sox,Progressive Field,Cleveland,Ohio,"2401 Ontario Street, Cleveland, OH 44115",41.49492509177053,-81.68722032278393
mlb,mlb_152961,2024-03-08,23:40,219,Miami Marlins,224,New York Mets,Marlins Park,Miami,Florida,"501 Marlins Way, Miami, FL 33125",25.777923,-80.220844
mlb,mlb_152962,2024-03-08,20:10,220,Milwaukee Brewers,226,Oakland Athletics,Miller Park,Milwaukee,Wisconsin,"One Brewers Way, Milwaukee, WI 53214",43.029461,-87.972042
mlb,mlb_152963,2024-03-08,18:05,228,Pittsburgh Pirates,222,Minnesota Twins,PNC Park,Pittsburgh,Pennsylvania,"115 Federal Street, Pittsburgh, PA 15212",40.447916969673216,-80.0042564455515
mlb,mlb_152964,2024-03-08,23:05,237,Washington Nationals,233,St.Louis Cardinals,Nationals Park,Washington,D.C.,"1500 South Capitol Street, SE, Washington, DC 20003-1507",38.872367,-77.008529
mlb,mlb_152965,2024-03-09,01:05,218,Los Angeles Dodgers,208,Cincinnati Reds,Dodger Stadium,Los Angeles,California,"1000 Vin Scully Avenue, Los Angeles, CA 90012",34.072355,-118.248102
mlb,mlb_152966,2024-03-09,01:40,230,San Diego Padres,231,San Francisco Giants,Petco Park,San Diego,California,"100 Park Boulevard, San Diego, CA 92101",32.70718815,-117.15687730689476
mlb,mlb_152967,2024-03-09,02:05,226,Oakland Athletics,220,Milwaukee Brewers,RingCentral Coliseum,Oakland,California,"7000 Coliseum Way, Oakland, CA 94621",37.751698,-122.198287
mlb,mlb_152968,2024-03-09,18:05,227,Philadelphia Phillies,236,Toronto Blue Jays,Citizens Bank Park,Philadelphia,Pennsylvania,"One Citizens Bank Way, Philadelphia, PA 19148",39.949285,-75.145067
mlb,mlb_152969,2024-03-09,18:05,233,St.Louis Cardinals,224,New York Mets,Busch Stadium,St. Louis,Missouri,"700 Clark Street, St. Louis, MO 63102",38.793256,-90.323805
mlb,mlb_152970,2024-03-09,18:05,222,Minnesota Twins,225,New York Yankees,Target Field,Minneapolis,Minnesota,"1 Twins Way, Minneapolis, MN 55403",44.98168445,-93.27786434576453
mlb,mlb_152971,2024-03-09,20:05,206,Chicago Cubs,210,Colorado Rockies,Wrigley Field,Chicago,Illinois,"1060 West Addison, Chicago, IL 60613-4397",41.9475677,-87.6565232
mlb,mlb_152972,2024-03-09,20:05,216,Kansas City Royals,202,Arizona Diamondbacks,Kauffman Stadium,Kansas City,Missouri,"One Royal Way, Kansas City, MO 64129",39.048045,-94.478716
mlb,mlb_152973,2024-03-09,20:05,218,Los Angeles Dodgers,235,Texas Rangers,Dodger Stadium,Los Angeles,California,"1000 Vin Scully Avenue, Los Angeles, CA 90012",34.072355,-118.248102
mlb,mlb_152974,2024-03-09,20:05,231,San Francisco Giants,226,Oakland Athletics,Oracle Park,San Francisco,California,"24 Willie Mays Plaza, San Francisco, CA 94107",37.7786119,-122.39026745425639
mlb,mlb_152975,2024-03-09,20:10,230,San Diego Padres,207,Chicago White Sox,Petco Park,San Diego,California,"100 Park Boulevard, San Diego, CA 92101",32.70718815,-117.15687730689476
mlb,mlb_152976,2024-03-09,17:05,215,Houston Astros,237,Washington Nationals,Minute Maid Park,Houston,Texas,"501 Crawford Street, Houston, TX 77002",29.757481,-95.356748
mlb,mlb_152977,2024-03-09,22:05,234,Tampa Bay Rays,205,Boston Red Sox,Tropicana Field,St. Petersburg,Florida,"One Tropicana Drive, St. Petersburg, FL 33705",27.768555,-82.651159
mlb,mlb_152978,2024-03-09,20:10,220,Milwaukee Brewers,232,Seattle Mariners,Miller Park,Milwaukee,Wisconsin,"One Brewers Way, Milwaukee, WI 53214",43.029461,-87.972042
mlb,mlb_152979,2024-03-09,18:05,203,Atlanta Braves,204,Baltimore Orioles,Truist Park,Cumberland,Georgia,"755 Battery Avenue, Atlanta, GA 30339",33.89070855,-84.46853422885837
mlb,mlb_152980,2024-03-09,18:05,212,Detroit Tigers,228,Pittsburgh Pirates,Comerica Park,Detroit,Michigan,"2100 Woodward Avenue, Detroit, MI 48201",42.337813,-83.051314
mlb,mlb_152981,2024-03-09,20:05,209,Cleveland Guardians,217,Los Angeles Angels,Progressive Field,Cleveland,Ohio,"2401 Ontario Street, Cleveland, OH 44115",41.49492509177053,-81.68722032278393
mlb,mlb_152982,2024-03-09,20:10,202,Arizona Diamondbacks,208,Cincinnati Reds,Chase Field,Phoenix,Arizona,"401 East Jefferson Street, Phoenix, AZ 85004",33.446269,-112.068551
mlb,mlb_152983,2024-03-09,21:05,226,Oakland Athletics,220,Milwaukee Brewers,RingCentral Coliseum,Oakland,California,"7000 Coliseum Way, Oakland, CA 94621",37.751698,-122.198287
mlb,mlb_152984,2024-03-09,23:05,237,Washington Nationals,219,Miami Marlins,Nationals Park,Washington,D.C.,"1500 South Capitol Street, SE, Washington, DC 20003-1507",38.872367,-77.008529
mlb,mlb_152985,2024-03-10,17:05,222,Minnesota Twins,237,Washington Nationals,Target Field,Minneapolis,Minnesota,"1 Twins Way, Minneapolis, MN 55403",44.98168445,-93.27786434576453
mlb,mlb_152986,2024-03-10,17:05,225,New York Yankees,203,Atlanta Braves,Yankee Stadium,Bronx,New York,"One East 161st Street, Bronx, NY 10451",40.8255501,-73.9183561
mlb,mlb_152987,2024-03-10,17:07,236,Toronto Blue Jays,204,Baltimore Orioles,Rogers Centre,Toronto,Ontario,"1 Blue Jays Way, Suite 3200, Toronto, Ontario, Canada M5V1J1",43.6424344,-79.389677
mlb,mlb_152988,2024-03-10,17:10,224,New York Mets,212,Detroit Tigers,Citi Field,Queens,New York,"41 Seaver Way, Flushing, NY 11368",40.757277849999994,-73.84587884942417
mlb,mlb_152989,2024-03-10,20:05,235,Texas Rangers,206,Chicago Cubs,Globe Life Field,Arlington,Texas,"734 Stadium Drive, Arlington, TX 76011",32.74578136732075,-97.08250044736877
mlb,mlb_152990,2024-03-10,20:05,218,Los Angeles Dodgers,202,Arizona Diamondbacks,Dodger Stadium,Los Angeles,California,"1000 Vin Scully Avenue, Los Angeles, CA 90012",34.072355,-118.248102
mlb,mlb_152991,2024-03-10,20:05,231,San Francisco Giants,207,Chicago White Sox,Oracle Park,San Francisco,California,"24 Willie Mays Plaza, San Francisco, CA 94107",37.7786119,-122.39026745425639
mlb,mlb_152992,2024-03-10,20:05,226,Oakland Athletics,216,Kansas City Royals,RingCentral Coliseum,Oakland,California,"7000 Coliseum Way, Oakland, CA 94621",37.751698,-122.198287
mlb,mlb_152993,2024-03-10,20:10,217,Los Angeles Angels,230,San Diego Padres,Angel Stadium,Los Angeles,California,"2000 Gene Autry Way, Anaheim, CA 92806",33.802813,-117.880055
mlb,mlb_152994,2024-03-10,17:05,204,Baltimore Orioles,236,Toronto Blue Jays,Oriole Park at Camden Yards,Baltimore,Maryland,"333 West Camden Street, Baltimore, MD 21201",39.285186333333336,-76.62013566666667
mlb,mlb_152995,2024-03-10,17:05,205,Boston Red Sox,234,Tampa Bay Rays,Fenway Park,Boston,Massachusetts,"4 Jersey Street, Boston, MA 02215",42.345539,-71.098227
mlb,mlb_152996,2024-03-10,20:05,208,Cincinnati Reds,209,Cleveland Guardians,Great American Ball Park,Cincinnati,Ohio,"100 Main Street, Cincinnati, OH 45202-4109",39.097481,-84.50657
mlb,mlb_152997,2024-03-10,20:10,210,Colorado Rockies,220,Milwaukee Brewers,Coors Field,Denver,Colorado,"2001 Blake Street, Denver, CO 80205-2000",39.7562199,-104.9930702
mlb,mlb_152998,2024-03-10,17:05,215,Houston Astros,219,Miami Marlins,Minute Maid Park,Houston,Texas,"501 Crawford Street, Houston, TX 77002",29.757481,-95.356748
mlb,mlb_152999,2024-03-10,17:10,219,Miami Marlins,233,St.Louis Cardinals,Marlins Park,Miami,Florida,"501 Marlins Way, Miami, FL 33125",25.777923,-80.220844
mlb,mlb_153000,2024-03-10,17:05,228,Pittsburgh Pirates,227,Philadelphia Phillies,PNC Park,Pittsburgh,Pennsylvania,"115 Federal Street, Pittsburgh, PA 15212",40.447916969673216,-80.0042564455515
mlb,mlb_153001,2024-03-10,20:10,232,Seattle Mariners,231,San Francisco Giants,T-Mobile Park,Seattle,Washington,"P.O. Box 4100, Seattle, WA 98104",47.601652359,-122.329164353
mlb,mlb_153002,2024-03-11,17:05,225,New York Yankees,204,Baltimore Orioles,Yankee Stadium,Bronx,New York,"One East 161st Street, Bronx, NY 10451",40.8255501,-73.9183561
mlb,mlb_153003,2024-03-11,17:05,227,Philadelphia Phillies,225,New York Yankees,Citizens Bank Park,Philadelphia,Pennsylvania,"One Citizens Bank Way, Philadelphia, PA 19148",39.949285,-75.145067
mlb,mlb_153004,2024-03-11,17:05,233,St.Louis Cardinals,237,Washington Nationals,Busch Stadium,St. Louis,Missouri,"700 Clark Street, St. Louis, MO 63102",38.793256,-90.323805
mlb,mlb_153005,2024-03-11,20:05,207,Chicago White Sox,210,Colorado Rockies,Guaranteed Rate Field,Chicago,Illinois,"333 West 35th Street, Chicago, IL 60616",41.829729,-87.6351467
